,id,text
58,1505412129167450113,RT @I_Katchanovski: Democracy: #Zelensky &amp; his National Security and Defense Council of #Ukraine suspend activities of 11 opposition partie…
59,1505412129146482691,RT @GeneralStaffUA: 🇺🇦 Оперативна інформація станом на 06.00 20.03.2022 щодо російського вторгнення/ 🇬🇧 Operational information at 06.00 on…
60,1505412128861134851,RT @StopVladdyDaddy: TikTok was ‘just a dancing app’. Then the Ukraine war started https://t.co/pjaDczrMeR
61,1505412128840245259,RT @avalaina: My brave colleague Natalia Panchenko and other activists have been blocking trucks from Russia on the border with Poland for…
62,1505412128819539971,"RT @nexta_tv: #Russian aviation has significantly reduced its presence in the #Ukrainian sky

This is reported in the Command of the Air Fo…"
63,1505412128303316996,"RT @KyivIndependent: ⚡️Danilov: Ukraine will receive a new batch of weapons from the U.S. in the coming days.

The military expects Stinger…"
64,1505412127963504641,"RT @gypsybels: ""The only thing that can provoke Russia into a hostile and vigorous response is the expansion of NATO to the Baltic states.""…"
65,1505412127535812609,"RT @elenaevdokimov7: Map 1- how Ukraine presents the current military situation 
Map 2- Russian &amp;DPR open media sources 
Map 3- CNN map
Map…"
66,1505412126894088193,"RT @RALee85: Ukraine's 79th Air Assault Brigade in Mikolaiv was targeted by Russian forces.
https://t.co/MS8ZHnF8Bt
https://t.co/KTt4hx3HsA…"
67,1505412126436909060,"RT @Kateryna_Kruk: Motherhood.
Ukraine, Europe, 2022 https://t.co/LGyG6pIbBM"
68,1505412126411743232,"Johnson using the suffering and death in Ukraine to try and save himself from #Partygate is the lowest of the low.
Johnson and the Conservative government must go..
He is a national embarrassment.
#JohnsonOut https://t.co/Zixmjfo1uU"
69,1505412126353068032,"This is ALMOST identical to what happened to my spouse's mother's parents, and her mother's family. The main difference is that they were removed from Eastern Poland (which is now Western Ukraine), instead of Estonia. https://t.co/xUpTKOwYZD"
70,1505412125824458753,RT @michaelidov: Russian singer Zemfira deleted all videos from her YouTube channel except two - a Ukrainian song and a video of Russian at…
71,1505412125597917188,"RT @AFP: More than 3.3 million refugees have now fled Ukraine since the Russian invasion, the United Nations said Saturday, while nearly 6.…"
72,1505412125501505537,RT @NewsPost_com: https://t.co/b6o6d8HKQp
73,1505412125300510720,"Stop Killing Ukraine Children！
#StopWar 
#StopPutin
#ウクライナに平和を
#ウクライナに自由を
#戦争やめよう

3月20日13時から16時まで、在日ウクライナ人が呼びかけた新宿駅南口での「ウクライナ支援デモ」に100人以上が参加。

戦争犯罪人プーチンの残虐な侵略を止めるために出来ることを📢 https://t.co/yUKshBG2AY"
74,1505412125165973506,"@scaleindependen @suelarsh71 @nytimesworld @danielme1980 Sanction Ukraine, they were the 3rd largest coalition partner in the U.S. invasion of Iraq.
https://t.co/jQWlIxsUkH"
75,1505412124469694465,"RT @nexta_tv: He also called it an ""alarming signal"" that Belarusian diplomats left #Ukraine

Denisenko believes that Lukashenko still does…"
76,1505412124155203585,"RT @DominiqueTaegon: I have no problem with celebrating the bravery of the Ukrainian people.

But for the PM to present Ukraine as a beacon…"
77,1505412123844698116,"RT @EuromaidanPress: Several small anti-war protests took place in occupied Crimea amid a conscription campaign, which constitutes a war cr…"
78,1505412122976481284,@With__Ukraine What is that even supposed to mean
79,1505412122926321665,"RT @phildstewart: Ukraine's Mariupol says Russia forcefully deported thousands of its people - Reuters 

""The occupiers illegally took peop…"
80,1505412122494349315,"RT @caitoz: There's nothing wrong in Ukraine that a little US military interventionism couldn't make much, much worse."
81,1505412121730838528,RT @StopVladdyDaddy: Big oil could bring US gas prices down but won’t – so hit it with a windfall tax | Robert Reich https://t.co/EB02GopczC
82,1505412121512878080,"RT @KyivIndependent: AP: Mariupol police officer pleads for help from Biden, Macron in video post. 

Officer Michail Vershnin, addressed th…"
83,1505412121248813063,RT @travisakers: The sun is rising over Ukraine. Kyiv still stands.
84,1505412120745230340,"RT @KyivPost: Ukraine’s poet-lioness, #LinaKostenko, turns 92 today

Ukraine's legendary poet, Lina Kostenko, the voice and spirit of her i…"
85,1505412120619335684,"RT @calgary20201010: 【Ukraine Rescue] We have some fellow fighters recovered &amp;back to work again today. After the recovery, our follow figh…"
86,1505412120313311233,@andersostlund Soon they exhaust their regular missiles &amp; opt to use the nuclear powered ones. Give up Ukraine.!!!
87,1505412120049029122,"RT @Kateryna_Kruk: Motherhood.
Ukraine, Europe, 2022 https://t.co/LGyG6pIbBM"
88,1505412119763816455,"RT @BillPascrell: This is your regular reminder that when donald trump withheld military aid to Ukraine to extort President Zelenskyy, 99%…"
89,1505412119059124230,"RT @nexta_tv: #Russian troops are approaching Belarus-Ukraine border and will try to cross it

""I speak now my personal opinion but I would…"
90,1505412118798995456,Ukraine &amp; Russia – for what? https://t.co/sZBTP0QQgi via @https://twitter.com/Anastas78862673
91,1505412118262083586,RT @VeraVanHorne: Tweet of the day👇🏻 (The same day Zelensky banned ALL opposition in Ukraine)
92,1505412118115278851,"RT @Highlandlions: 新中国联邦法治基金的救援，无法回避的存在！
https://t.co/yGOr0YSYBa
女主发了Insgram短视频，几乎有我们大帐篷的特写，有账号的战友可下载来传播啊... https://t.co/PFKJnascPW"
93,1505412118102773762,"RT @anders_aslund: General Staff of the Ukrainian Armed Forces: 
In 23 days, Russia conducted 1,403 air raids and 291 missile strikes on Uk…"
94,1505412117578457089,"@AnupamPKher Front Wale chacha Ukraine supporter hai..
Ek teer do nishane"
95,1505412116991385601,"RT @flagnetwork_NFT: 🕊️The #FlagNetwork Charity Foundation would like to announce an event to support the people of Ukraine

🎁Total budget:…"
96,1505412116844404740,"RT @McFaul: Putin will lose his unprovoked, senseless, inhumane war in Ukraine. The only unknowns are when and at what cost. The West must…"
97,1505412116789936128,"This one is epic! Three day sale of the freakiest Mickiest Mocker!

#NFTshill #NFTCommmunity #NFTcollectibles #Ukraine #anime #halloween2022 

@elonmusk @HuobiGlobal @opensea 

https://t.co/tGoMYNg8xb https://t.co/rvxH5ivJeI"
98,1505412116701921281,"RT @emeriticus: Zelensky is determined to drag the US and NATO directly into his war, and he has effectively just criminalized all politica…"
99,1505412116697821186,RT @GeneralStaffUA: 🇺🇦 Оперативна інформація станом на 06.00 20.03.2022 щодо російського вторгнення/ 🇬🇧 Operational information at 06.00 on…
