,id,text
57,1505414845881065473,#FreedomOfSpeech ☹️🤦 #Ukraine #Russia #Lebanon #USA #NewWorldOrder https://t.co/U4zs1ctgJ6
58,1505414845797224448,"RT @Kateryna_Kruk: Motherhood.
Ukraine, Europe, 2022 https://t.co/LGyG6pIbBM"
59,1505414844853501952,"RT @TimothyDSnyder: When Putin says that there is no Ukrainian nation and no Ukrainian state, he means that he intends to destroy the Ukrai…"
60,1505414844694024196,@TheDemocrats Can you ask again? It might be easier for us to understnd if you ask Ukraine to stop pegging you for a second.
61,1505414844555710464,"RT @djrothkopf: I understand the fear of escalation. I understand the concern about further atrocities, further suffering for the people of…"
62,1505414843762888708,"@ForutanSally @TimothyDSnyder so brave to take responsibility off the fascist dictator who went on rants about how Ukraine doesn't deserve statehood, and that the Ukrainian people don't exist."
63,1505414843238653953,RT @AlmazBrhane2: - #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #…
64,1505414843221909508,"@MeetKarma45 In Ukraine, it is now the beginning of spring.  there are no such green trees and grass in early March.  Idiot"
65,1505414842915901440,"RT @SimonOstrovsky: Kremlin crooner Oleg Gazmanov at the pro-war rally Putin went to yesterday singing “Ukraine and Crimea, Belarus and Mol…"
66,1505414842869555202,"RT @MartinPengelly: The least of it.

PM’s comparison of Ukraine resistance to UK Brexit vote criticised as ‘crass’ https://t.co/dc3FxknDOM"
67,1505414842307559424,"RT @KyivIndependent: AP: Mariupol police officer pleads for help from Biden, Macron in video post. 

Officer Michail Vershnin, addressed th…"
68,1505414841921519616,"RT @christogrozev: In the event you are not angry enough, do read this excellent comparison between Russia's purposeful attacks on civilian…"
69,1505414841728528385,"RT @TristanSnell: Mariupol has more people than Miami. 

Now imagine Miami being cut off without water, medicine, and food. This is what Ru…"
70,1505414841300779018,"RT @McFaul: Putin has escalated his attacks on civilians in Ukraine, so the free world must escalate sanctions on Russia. Maintaining the s…"
71,1505414840902430721,RT @HarryYorke1: EXCLUSIVE: PM attended a secret Tory fundraising dinner attended by at least one donor with Russian links on the night Put…
72,1505414840902332417,RT @WithyGrove: VIDEO: ‘Justice’ reduced to this in the failed state once known as #Ukraine 🇺🇦 . https://t.co/RmFWh99uEm #Irpin #Kiev #Kyiv…
73,1505414840822632448,RT @NPR: Over 3.2 million people have fled Ukraine since Russia's invasion. A look at the situation on the ground in photos: https://t.co/M…
74,1505414840755490817,RT @lesiavasylenko: #Mariupol #Azovstal One of the biggest metallurgic plants in #Europe destroyed. The economic losses for #Ukraine are hu…
75,1505414840734687233,"RT @SamRamani2: Over the past 3 weeks, Germany has dragged its feet on arms exports to Ukraine and paid Russia 4 billion euros for gas"
76,1505414839581097988,"Israel's emergency volunteer medical service @UnitedHatzalah has been working tirelessly to assist those fleeing from Ukraine, and are flying another 160 refugees to #Israel.
We stand with all those impacted by the ongoing violence in #Ukraine. https://t.co/1mdaQacqXj"
77,1505414839405096961,UPDATE: IS FRANCE TRAVEL SAFE NOW with the war in Ukraine? My thoughts. https://t.co/ivwu070Dad
78,1505414839224700928,@cceltika Prions pour que Poutine nettoie ce merdier qu'est devenue l'Ukraine
79,1505414838792572931,15億円超の支援金が「買えばウクライナをサポートできるゲーム詰め合わせセット」により集まる - GIGAZINE - https://t.co/nVq2nmnBD0
80,1505414838188756995,"RT @SafaAydin69: Help my friend from Ukraine 🇺🇦🇺🇦🇺🇦
Here is her
PayPal: 1702senko@gmail.com
🙏Donate PayPal: https://t.co/ZFyYeIZQQv https:/…"
81,1505414837614096385,Russia-Ukraine live updates: Zelensky renews appeal for diplomacy as Kremlin forces make deadly gains in south https://t.co/TVgxAhg35x
82,1505414836892553216,@nationalpost Where's all the footage of this coming out of Ukraine? There is zero video. Ukrainians have cell phones and starlink.
83,1505414836712521728,"RT @beastmaxxing: azovmoskalripper posts ""russians are completely obliterated and are being made slaves like they deserve""

pigkillaDPR pos…"
84,1505414834828980224,RT @grandmagrit: Russia is now taking thousands of Ukrainians to Russia and putting them in camps. They are cutting others off without food…
85,1505414834527272962,"RT @gangjeongsun3: @limty0616 #Ukraine  사랑스러운 # 임영웅 
응원합니다"
86,1505414834485141505,"RT @ScotGovFM: We’re giving a message of welcome from First Minister @NicolaSturgeon to displaced Ukrainians arriving in Scotland. 
 
The m…"
87,1505414834057326593,@HannaLiubakova #Ukraine #NAZI's are killing/bombing #Ukrainians #fools
88,1505414834036387842,"RT @Militarylandnet: 📽️ Abandoned Russian positions, exact position unknown #Ukraine #UkraineRussiaWar https://t.co/nsBSK2bAZW"
89,1505414833885388801,@Conservatives Any comments on your glorious leaders speech? Do you not think it was morally reprehensible likening brexit to war in Ukraine? Although he is bereft of any morals isn't he. #ToryHypocrisy #ToryLiars #JohnsonOut54 #ToryIncompetence #ToriesOut
90,1505414833516253185,"RT @Holland4Kansas: After having voted last week AGAINST Ukrainian military &amp; humanitarian aid, Roger Marshall continues to place holds on…"
91,1505414833469943815,यूक्रेन-रूस संघर्ष ने चीन को एक अजीब स्थिति में डाल दिया है क्योंकि रूस का खुले तौर पर समर्थन कर चीन पश्चिम देशों की नाराज़गी मोल नहीं लेना चाहता है. ~@antaragsingh https://t.co/9JxL9pBtY6
92,1505414833151389697,"RT @RnaudBertrand: ...monstrous war crimes that killed hundreds of thousands of people, like George Bush or Tony Blair.""

He says the West…"
93,1505414833100918788,RT @thebradfordfile: Perhaps it's time for the media to ask Biden how his crack smoking son made millions in Ukraine.
94,1505414832887152642,@DodgerGirl61 @bsandberg1 @TheRickWilson Ukraine is now laundering money for the big guy and we are footing the bill 💸
95,1505414832555806720,RT @Biz_Ukraine_Mag: New mural in Prague dedicated to the children of Ukraine https://t.co/EgkihnzBJb
96,1505414832002146305,RT @Gjing_superman: Also Russia is not at war with Ukraine.. it's a special military operation. Special because it involves cross-border tr…
97,1505414831767232512,"RT @SimonOstrovsky: Kremlin crooner Oleg Gazmanov at the pro-war rally Putin went to yesterday singing “Ukraine and Crimea, Belarus and Mol…"
98,1505414831498739714,@AdamKinzinger And we can all assume correctly that you Pedro are currently in the Ukraine helping to fight Russians right? Riiiiggghhhtttt.
99,1505414831356227584,"RT @_JakubJanda: How does Germany and France expect anybody from Central and Eastern Europe to ever again trust their words on European ""st…"
